1.0e-6
0.000	1.0
0.024052932	1.0
0.041073652	1.0
0.058094371	1.0
0.075115091	1.0
0.09213581	1.0
0.10915653	1.0
0.121315979	1.0
0.133475428	1.0
0.145634877	1.0
0.154292883	1.0
0.16295089	1.0
0.171608896	1.0
0.178038709	1.0
0.184468521	1.0
0.195618527	1.0
0.206768533	1.0
0.22241408	1.0
0.238059626	1.0
0.248758158	1.0
0.253556901	1.0
0.258355644	1.0
0.262057632	1.0
0.264686947	1.0
0.267316262	1.0
0.272210711	1.0
0.278455963	1.0
0.287762567	1.0
0.297504009	1.0
0.303455894	1.0
0.309407779	1.0
0.313473839	1.0
0.3175399	1.0
0.32160596	1.0
0.327380876	1.0
0.336079826	1.0
0.347035744	1.0
0.353554678	1.0
0.360073611	1.0
0.364570263	1.0
0.369066914	1.0
0.373563565	1.0
0.379097927	1.0
0.385843054	1.0
0.395635805	1.0
0.401698814	1.0
0.407761823	1.0
0.411009226	1.0
0.414256629	1.0
0.417504032	1.0
0.420099014	1.0
0.424109638	1.0
0.430434855	1.0
0.43972248	1.0
0.449517505	1.0
0.455245593	1.0
0.460973681	1.0
0.465087395	1.0
0.469201109	1.0
0.473314824	1.0
0.477428538	1.0
0.484569797	1.0
0.495340188	1.0
0.512139317	1.0
0.535872873	1.0
0.570173296	1.0
0.61890047	1.0
0.663394606	1.0
0.682459702	1.0
0.701524797	1.0
0.70735189	1.0
0.710445262	1.0
0.7125081	1.0
0.713946149	1.0
0.715384199	1.0
0.71751768	1.0
0.720685412	1.0
0.725768425	1.0
0.733530566	1.0
0.744226225	1.0
0.749852645	1.0
0.752731646	1.0
0.755610648	1.0
0.757264887	1.0
0.758919126	1.0
0.760573365	1.0
0.763476129	1.0
0.766378892	1.0
0.772749899	1.0
0.779120906	1.0
0.796911355	1.0
0.804751957	1.0
0.812592559	1.0
0.817822659	1.0
0.823052759	1.0
0.828282859	1.0
0.836768466	1.0
0.850035051	1.0
0.862926521	1.0
0.870930061	1.0
0.8789336	1.0
0.888802636	1.0
0.898671671	1.0
0.908540706	1.0
0.918409742	1.0
0.926134152	1.0
0.937064924	1.0
0.950905488	1.0
0.964746052	1.0
0.975112783	1.0
0.985479515	1.0
0.995846246	1.0
